 
   0.60357 -0.04224  0.29039
   0.61164 -0.04146  0.28702
   0.61971 -0.04071  0.28283
   0.62780 -0.03996  0.27777
   0.63590 -0.03921  0.27267
   0.64400 -0.03847  0.26752
   0.65210 -0.03773  0.26218
   0.66020 -0.03699  0.25657
   0.66829 -0.03624  0.25064
   0.67637 -0.03549  0.24501
   0.68444 -0.03473  0.24037
   0.69252 -0.03396  0.23509
   0.70058 -0.03318  0.23071
   0.70864 -0.03238  0.22567
   0.71668 -0.03157  0.22158
   0.72472 -0.03073  0.21848
   0.73276 -0.02988  0.21578
   0.74080 -0.02901  0.21390
   0.74885 -0.02812  0.21271
   0.75690 -0.02721  0.21174
   0.76497 -0.02629  0.21114
   0.77303 -0.02537  0.21056
   0.78110 -0.02444  0.21032
   0.78918 -0.02350  0.21016
   0.79725 -0.02257  0.20948
   0.80532 -0.02165  0.20824
   0.81339 -0.02074  0.20698
   0.82146 -0.01983  0.20432
   0.82954 -0.01894  0.20176
   0.83762 -0.01805  0.19811
   0.84572 -0.01716  0.19466
   0.85381 -0.01627  0.19110
   0.86190 -0.01539  0.18689
   0.86999 -0.01450  0.18356
   0.87807 -0.01360  0.17959
   0.88615 -0.01270  0.17654
   0.89423 -0.01179  0.17336
   0.90231 -0.01088  0.17075
   0.91039 -0.00996  0.16844
   0.91846 -0.00904  0.16565
   0.92653 -0.00813  0.16180
   0.93459 -0.00722  0.15849
   0.94263 -0.00632  0.15393
   0.95064 -0.00542  0.14910
   0.95859 -0.00454  0.14370
   0.96645 -0.00366  0.13758
   0.97418 -0.00281  0.12985
   0.98171 -0.00199  0.12083
   0.98894 -0.00119  0.11239
   0.99575 -0.00046  0.10397
   1.00000  0.00000  0.16036
